cb32f766-e0e0-47f8-b9b2-be3a8f4d7e4b ai5flye6t910z-ats.iot.eu-west-1.amazonaws.com {'ca': 'AmazonRootCA1.pem', 'private': 'private.key', 'certificate': 'certificate.pem'} device_1 data
Trying to setup Device
Setup Done
Trying to connect
Connected
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:40:53.899105', 'flow': 95, 'temperature': 23, 'humidity': 68, 'sound': 133}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:06.211797', 'flow': 96, 'temperature': 29, 'humidity': 51, 'sound': 134}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:16.263666', 'flow': 92, 'temperature': 22, 'humidity': 81, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:26.317626', 'flow': 87, 'temperature': 24, 'humidity': 57, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:36.403348', 'flow': 65, 'temperature': 26, 'humidity': 81, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:46.450857', 'flow': 67, 'temperature': 34, 'humidity': 54, 'sound': 107}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:48:56.499975', 'flow': 100, 'temperature': 33, 'humidity': 88, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:06.592207', 'flow': 69, 'temperature': 20, 'humidity': 56, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:16.667268', 'flow': 91, 'temperature': 28, 'humidity': 59, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:26.713735', 'flow': 85, 'temperature': 32, 'humidity': 53, 'sound': 121}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:36.762863', 'flow': 91, 'temperature': 35, 'humidity': 81, 'sound': 133}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:46.809698', 'flow': 76, 'temperature': 19, 'humidity': 79, 'sound': 112}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:49:56.857570', 'flow': 60, 'temperature': 20, 'humidity': 68, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:06.930767', 'flow': 85, 'temperature': 21, 'humidity': 65, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:16.978873', 'flow': 65, 'temperature': 25, 'humidity': 62, 'sound': 101}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:27.041125', 'flow': 83, 'temperature': 20, 'humidity': 87, 'sound': 125}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:37.219046', 'flow': 79, 'temperature': 20, 'humidity': 60, 'sound': 100}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:47.265813', 'flow': 99, 'temperature': 26, 'humidity': 78, 'sound': 126}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:50:57.309967', 'flow': 81, 'temperature': 31, 'humidity': 88, 'sound': 113}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:07.389174', 'flow': 91, 'temperature': 31, 'humidity': 77, 'sound': 108}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:17.437037', 'flow': 100, 'temperature': 15, 'humidity': 73, 'sound': 123}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:27.484082', 'flow': 80, 'temperature': 21, 'humidity': 78, 'sound': 133}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:37.531071', 'flow': 66, 'temperature': 28, 'humidity': 77, 'sound': 101}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:47.578169', 'flow': 94, 'temperature': 32, 'humidity': 83, 'sound': 132}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:51:57.630995', 'flow': 75, 'temperature': 29, 'humidity': 64, 'sound': 100}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:07.669359', 'flow': 98, 'temperature': 20, 'humidity': 66, 'sound': 132}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:17.707636', 'flow': 60, 'temperature': 26, 'humidity': 70, 'sound': 116}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:27.746367', 'flow': 82, 'temperature': 22, 'humidity': 56, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:37.783507', 'flow': 88, 'temperature': 16, 'humidity': 83, 'sound': 126}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:47.826159', 'flow': 62, 'temperature': 29, 'humidity': 78, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:52:57.928481', 'flow': 71, 'temperature': 21, 'humidity': 51, 'sound': 137}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:07.970795', 'flow': 61, 'temperature': 32, 'humidity': 72, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:18.055939', 'flow': 94, 'temperature': 30, 'humidity': 65, 'sound': 106}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:28.123504', 'flow': 64, 'temperature': 25, 'humidity': 82, 'sound': 125}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:38.168653', 'flow': 91, 'temperature': 34, 'humidity': 65, 'sound': 112}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:48.215882', 'flow': 91, 'temperature': 30, 'humidity': 64, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:53:58.261048', 'flow': 97, 'temperature': 16, 'humidity': 60, 'sound': 112}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:08.305798', 'flow': 88, 'temperature': 32, 'humidity': 69, 'sound': 134}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:18.347988', 'flow': 73, 'temperature': 21, 'humidity': 71, 'sound': 127}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:28.392773', 'flow': 88, 'temperature': 35, 'humidity': 59, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:38.447472', 'flow': 81, 'temperature': 26, 'humidity': 73, 'sound': 138}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:48.510477', 'flow': 97, 'temperature': 21, 'humidity': 81, 'sound': 127}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:54:58.612724', 'flow': 78, 'temperature': 31, 'humidity': 70, 'sound': 115}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:08.659912', 'flow': 71, 'temperature': 16, 'humidity': 66, 'sound': 103}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:18.734576', 'flow': 98, 'temperature': 21, 'humidity': 60, 'sound': 127}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:28.795149', 'flow': 81, 'temperature': 19, 'humidity': 52, 'sound': 105}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:38.846420', 'flow': 86, 'temperature': 26, 'humidity': 80, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:48.893860', 'flow': 100, 'temperature': 18, 'humidity': 71, 'sound': 122}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:55:58.958002', 'flow': 66, 'temperature': 30, 'humidity': 72, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:09.042170', 'flow': 69, 'temperature': 22, 'humidity': 86, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:19.145967', 'flow': 72, 'temperature': 34, 'humidity': 73, 'sound': 135}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:29.203536', 'flow': 100, 'temperature': 25, 'humidity': 83, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:39.269535', 'flow': 92, 'temperature': 24, 'humidity': 53, 'sound': 111}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:49.327218', 'flow': 92, 'temperature': 29, 'humidity': 88, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:56:59.374298', 'flow': 85, 'temperature': 27, 'humidity': 58, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:09.419267', 'flow': 85, 'temperature': 35, 'humidity': 59, 'sound': 138}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:19.465157', 'flow': 88, 'temperature': 15, 'humidity': 82, 'sound': 113}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:29.524593', 'flow': 85, 'temperature': 27, 'humidity': 79, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:39.573184', 'flow': 85, 'temperature': 28, 'humidity': 85, 'sound': 115}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:49.611397', 'flow': 96, 'temperature': 32, 'humidity': 86, 'sound': 140}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:57:59.651759', 'flow': 69, 'temperature': 22, 'humidity': 78, 'sound': 117}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:09.697898', 'flow': 73, 'temperature': 27, 'humidity': 58, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:19.743738', 'flow': 61, 'temperature': 17, 'humidity': 90, 'sound': 135}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:29.794778', 'flow': 98, 'temperature': 30, 'humidity': 70, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:39.838485', 'flow': 75, 'temperature': 25, 'humidity': 73, 'sound': 122}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:49.883178', 'flow': 89, 'temperature': 22, 'humidity': 61, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:58:59.942681', 'flow': 84, 'temperature': 28, 'humidity': 89, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:59:09.987032', 'flow': 74, 'temperature': 28, 'humidity': 54, 'sound': 116}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:59:20.032237', 'flow': 93, 'temperature': 32, 'humidity': 64, 'sound': 103}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:59:30.075943', 'flow': 86, 'temperature': 16, 'humidity': 53, 'sound': 119}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:59:40.134753', 'flow': 80, 'temperature': 21, 'humidity': 53, 'sound': 137}
{'device_id': 'device_1', 'timestamp': '2020-05-04 12:59:50.177787', 'flow': 85, 'temperature': 19, 'humidity': 89, 'sound': 134}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:00.221599', 'flow': 65, 'temperature': 22, 'humidity': 82, 'sound': 140}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:10.269866', 'flow': 92, 'temperature': 31, 'humidity': 56, 'sound': 124}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:20.354694', 'flow': 78, 'temperature': 33, 'humidity': 82, 'sound': 124}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:30.400407', 'flow': 84, 'temperature': 24, 'humidity': 78, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:40.443374', 'flow': 90, 'temperature': 26, 'humidity': 71, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:00:50.494152', 'flow': 69, 'temperature': 21, 'humidity': 53, 'sound': 133}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:00.551171', 'flow': 81, 'temperature': 21, 'humidity': 66, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:10.655670', 'flow': 100, 'temperature': 32, 'humidity': 67, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:20.707429', 'flow': 98, 'temperature': 30, 'humidity': 74, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:30.760931', 'flow': 93, 'temperature': 28, 'humidity': 71, 'sound': 132}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:40.811517', 'flow': 66, 'temperature': 33, 'humidity': 72, 'sound': 116}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:01:50.880072', 'flow': 70, 'temperature': 30, 'humidity': 87, 'sound': 124}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:00.931513', 'flow': 94, 'temperature': 15, 'humidity': 79, 'sound': 135}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:10.976602', 'flow': 93, 'temperature': 28, 'humidity': 79, 'sound': 123}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:21.024989', 'flow': 73, 'temperature': 22, 'humidity': 79, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:31.074516', 'flow': 90, 'temperature': 18, 'humidity': 68, 'sound': 110}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:41.119554', 'flow': 97, 'temperature': 35, 'humidity': 69, 'sound': 137}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:02:51.166882', 'flow': 66, 'temperature': 21, 'humidity': 61, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:01.212954', 'flow': 90, 'temperature': 21, 'humidity': 79, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:11.263703', 'flow': 62, 'temperature': 27, 'humidity': 76, 'sound': 108}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:21.307010', 'flow': 86, 'temperature': 19, 'humidity': 71, 'sound': 140}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:31.353288', 'flow': 88, 'temperature': 25, 'humidity': 62, 'sound': 131}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:41.408519', 'flow': 64, 'temperature': 28, 'humidity': 74, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:03:51.450478', 'flow': 94, 'temperature': 24, 'humidity': 90, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:01.494374', 'flow': 69, 'temperature': 20, 'humidity': 58, 'sound': 125}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:11.563198', 'flow': 65, 'temperature': 33, 'humidity': 60, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:21.611112', 'flow': 69, 'temperature': 32, 'humidity': 77, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:31.662775', 'flow': 75, 'temperature': 28, 'humidity': 50, 'sound': 135}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:41.708250', 'flow': 70, 'temperature': 25, 'humidity': 82, 'sound': 107}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:04:51.756988', 'flow': 98, 'temperature': 31, 'humidity': 71, 'sound': 116}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:01.823073', 'flow': 80, 'temperature': 22, 'humidity': 60, 'sound': 104}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:11.865965', 'flow': 98, 'temperature': 15, 'humidity': 52, 'sound': 137}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:21.910556', 'flow': 100, 'temperature': 27, 'humidity': 81, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:31.953713', 'flow': 84, 'temperature': 32, 'humidity': 53, 'sound': 136}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:42.000389', 'flow': 97, 'temperature': 30, 'humidity': 55, 'sound': 103}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:05:52.047337', 'flow': 92, 'temperature': 21, 'humidity': 84, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:02.098144', 'flow': 99, 'temperature': 28, 'humidity': 75, 'sound': 110}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:12.169047', 'flow': 65, 'temperature': 31, 'humidity': 76, 'sound': 103}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:22.213484', 'flow': 94, 'temperature': 35, 'humidity': 73, 'sound': 113}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:32.262788', 'flow': 62, 'temperature': 28, 'humidity': 87, 'sound': 108}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:42.311454', 'flow': 66, 'temperature': 18, 'humidity': 68, 'sound': 119}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:06:52.358038', 'flow': 77, 'temperature': 23, 'humidity': 58, 'sound': 115}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:02.407686', 'flow': 85, 'temperature': 20, 'humidity': 85, 'sound': 126}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:12.470525', 'flow': 72, 'temperature': 28, 'humidity': 87, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:22.518357', 'flow': 87, 'temperature': 26, 'humidity': 58, 'sound': 103}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:32.577473', 'flow': 83, 'temperature': 24, 'humidity': 70, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:42.653222', 'flow': 66, 'temperature': 35, 'humidity': 70, 'sound': 140}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:07:52.699087', 'flow': 97, 'temperature': 35, 'humidity': 62, 'sound': 102}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:02.756759', 'flow': 90, 'temperature': 21, 'humidity': 50, 'sound': 132}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:12.806342', 'flow': 89, 'temperature': 21, 'humidity': 57, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:22.860559', 'flow': 64, 'temperature': 15, 'humidity': 82, 'sound': 136}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:32.995197', 'flow': 77, 'temperature': 22, 'humidity': 84, 'sound': 111}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:43.066017', 'flow': 89, 'temperature': 21, 'humidity': 87, 'sound': 136}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:08:53.120314', 'flow': 66, 'temperature': 33, 'humidity': 62, 'sound': 114}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:03.167938', 'flow': 83, 'temperature': 31, 'humidity': 67, 'sound': 112}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:13.317199', 'flow': 62, 'temperature': 20, 'humidity': 51, 'sound': 121}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:23.370585', 'flow': 60, 'temperature': 23, 'humidity': 52, 'sound': 112}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:33.426815', 'flow': 98, 'temperature': 32, 'humidity': 61, 'sound': 121}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:43.478353', 'flow': 67, 'temperature': 15, 'humidity': 70, 'sound': 140}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:09:53.556757', 'flow': 70, 'temperature': 21, 'humidity': 69, 'sound': 139}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:03.616273', 'flow': 100, 'temperature': 20, 'humidity': 77, 'sound': 137}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:13.690762', 'flow': 83, 'temperature': 21, 'humidity': 70, 'sound': 119}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:23.775375', 'flow': 63, 'temperature': 27, 'humidity': 83, 'sound': 115}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:33.893708', 'flow': 70, 'temperature': 19, 'humidity': 78, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:43.941828', 'flow': 99, 'temperature': 20, 'humidity': 66, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:10:53.989574', 'flow': 89, 'temperature': 19, 'humidity': 79, 'sound': 128}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:04.037687', 'flow': 99, 'temperature': 34, 'humidity': 74, 'sound': 120}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:14.108763', 'flow': 67, 'temperature': 35, 'humidity': 72, 'sound': 130}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:24.172998', 'flow': 98, 'temperature': 30, 'humidity': 52, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:34.221680', 'flow': 68, 'temperature': 29, 'humidity': 67, 'sound': 129}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:44.268052', 'flow': 91, 'temperature': 25, 'humidity': 59, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:11:54.316131', 'flow': 99, 'temperature': 27, 'humidity': 79, 'sound': 135}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:04.363569', 'flow': 82, 'temperature': 20, 'humidity': 54, 'sound': 118}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:14.414898', 'flow': 94, 'temperature': 17, 'humidity': 69, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:24.458383', 'flow': 76, 'temperature': 21, 'humidity': 53, 'sound': 127}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:34.503849', 'flow': 64, 'temperature': 25, 'humidity': 51, 'sound': 107}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:44.554270', 'flow': 84, 'temperature': 23, 'humidity': 67, 'sound': 109}
{'device_id': 'device_1', 'timestamp': '2020-05-04 13:12:54.608448', 'flow': 65, 'temperature': 29, 'humidity': 67, 'sound': 124}
